Seq,Chapter,Source PDF Page,Table Number,Detected Title,Row #,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29
94,20 Vegetables,140,20-8,"Table 20-8: AvailableN, P andK advice for spring cabbage crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
95,20 Vegetables,140,20-9,"Table 20-9: AvailableN, P and K advice for other cabbage crops (kg/ha)",1,"Table 20-9: AvailableN, P and K advice for other cabbage crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,20 Vegetables,140,20-9,"Table 20-9: AvailableN, P and K advice for other cabbage crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
95,20 Vegetables,140,20-9,"Table 20-9: AvailableN, P and K advice for other cabbage crops (kg/ha)",3,1,,150,,65,,250,,,,,,,,,,,,,,,,,,,,,,
95,20 Vegetables,140,20-9,"Table 20-9: AvailableN, P and K advice for other cabbage crops (kg/ha)",4,2,,135,,45,,200,,,,,,,,,,,,,,,,,,,,,,
95,20 Vegetables,140,20-9,"Table 20-9: AvailableN, P and K advice for other cabbage crops (kg/ha)",5,,3,,115,,35,,170,,,,,,,,,,,,,,,,,,,,,
95,20 Vegetables,140,20-9,"Table 20-9: AvailableN, P and K advice for other cabbage crops (kg/ha)",6,4,,100,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
95,20 Vegetables,140,20-9,"Table 20-9: AvailableN, P and K advice for other cabbage crops (kg/ha)",7,Top Dress,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
95,20 Vegetables,140,20-9,"Table 20-9: AvailableN, P and K advice for other cabbage crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
95,20 Vegetables,140,20-9,"Table 20-9: AvailableN, P and K advice for other cabbage crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20 Vegetables,141,20-10,"Table 20-10: AvailableN, P and K advice for winter and spring cauliflower crops (kg/ha)",1,"Table 20-10: AvailableN, P and K advice for winter and spring cauliflower crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20 Vegetables,141,20-10,"Table 20-10: AvailableN, P and K advice for winter and spring cauliflower crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
96,20 Vegetables,141,20-10,"Table 20-10: AvailableN, P and K advice for winter and spring cauliflower crops (kg/ha)",3,1,,75,,65,,250,,,,,,,,,,,,,,,,,,,,,,
96,20 Vegetables,141,20-10,"Table 20-10: AvailableN, P and K advice for winter and spring cauliflower crops (kg/ha)",4,2,,50,,45,,200,,,,,,,,,,,,,,,,,,,,,,
96,20 Vegetables,141,20-10,"Table 20-10: AvailableN, P and K advice for winter and spring cauliflower crops (kg/ha)",5,,3,,25,,35,,170,,,,,,,,,,,,,,,,,,,,,
96,20 Vegetables,141,20-10,"Table 20-10: AvailableN, P and K advice for winter and spring cauliflower crops (kg/ha)",6,4,,0,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
96,20 Vegetables,141,20-10,"Table 20-10: AvailableN, P and K advice for winter and spring cauliflower crops (kg/ha)",7,Top Dress,,150,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20 Vegetables,141,20-10,"Table 20-10: AvailableN, P and K advice for winter and spring cauliflower crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20 Vegetables,141,20-10,"Table 20-10: AvailableN, P and K advice for winter and spring cauliflower crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20 Vegetables,141,20-11,"Table 20-11: AvailableN, P and K advice for summer and autumn cauliflower crops (kg/ha)",1,"Table 20-11: AvailableN, P and K advice for summer and autumn cauliflower crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20 Vegetables,141,20-11,"Table 20-11: AvailableN, P and K advice for summer and autumn cauliflower crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
97,20 Vegetables,141,20-11,"Table 20-11: AvailableN, P and K advice for summer and autumn cauliflower crops (kg/ha)",3,1,,120,,65,,250,,,,,,,,,,,,,,,,,,,,,,
97,20 Vegetables,141,20-11,"Table 20-11: AvailableN, P and K advice for summer and autumn cauliflower crops (kg/ha)",4,2,,85,,45,,200,,,,,,,,,,,,,,,,,,,,,,
97,20 Vegetables,141,20-11,"Table 20-11: AvailableN, P and K advice for summer and autumn cauliflower crops (kg/ha)",5,,3,,65,,35,,170,,,,,,,,,,,,,,,,,,,,,
97,20 Vegetables,141,20-11,"Table 20-11: AvailableN, P and K advice for summer and autumn cauliflower crops (kg/ha)",6,4,,40,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
97,20 Vegetables,141,20-11,"Table 20-11: AvailableN, P and K advice for summer and autumn cauliflower crops (kg/ha)",7,TopDress,,120,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20 Vegetables,141,20-11,"Table 20-11: AvailableN, P and K advice for summer and autumn cauliflower crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20 Vegetables,141,20-11,"Table 20-11: AvailableN, P and K advice for summer and autumn cauliflower crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
98,20 Vegetables,142,20-12,"Table 20-12-: AvailableN, P and K advice for carrot crops (kg/ha)",1,"Table 20-12-: AvailableN, P and K advice for carrot crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,20 Vegetables,142,20-12,"Table 20-12-: AvailableN, P and K advice for carrot crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
98,20 Vegetables,142,20-12,"Table 20-12-: AvailableN, P and K advice for carrot crops (kg/ha)",3,1,,90,,65,,250,,,,,,,,,,,,,,,,,,,,,,
98,20 Vegetables,142,20-12,"Table 20-12-: AvailableN, P and K advice for carrot crops (kg/ha)",4,2,,70,,45,,200,,,,,,,,,,,,,,,,,,,,,,
98,20 Vegetables,142,20-12,"Table 20-12-: AvailableN, P and K advice for carrot crops (kg/ha)",5,,3,,40,,35,,150,,,,,,,,,,,,,,,,,,,,,
98,20 Vegetables,142,20-12,"Table 20-12-: AvailableN, P and K advice for carrot crops (kg/ha)",6,4,,0,,201,,110,,,,,,,,,,,,,,,,,,,,,,
98,20 Vegetables,142,20-12,"Table 20-12-: AvailableN, P and K advice for carrot crops (kg/ha)",7,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
98,20 Vegetables,142,20-12,"Table 20-12-: AvailableN, P and K advice for carrot crops (kg/ha)",8,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
99,20 Vegetables,143,20-13,"Table 20-13: AvailableN, P and K advice for celery crops (kg/ha)",1,"Table 20-13: AvailableN, P and K advice for celery crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,20 Vegetables,143,20-13,"Table 20-13: AvailableN, P and K advice for celery crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
99,20 Vegetables,143,20-13,"Table 20-13: AvailableN, P and K advice for celery crops (kg/ha)",3,1,,120,,88,,375,,,,,,,,,,,,,,,,,,,,,,
99,20 Vegetables,143,20-13,"Table 20-13: AvailableN, P and K advice for celery crops (kg/ha)",4,2,,85,,65,,300,,,,,,,,,,,,,,,,,,,,,,
99,20 Vegetables,143,20-13,"Table 20-13: AvailableN, P and K advice for celery crops (kg/ha)",5,,3,,65,,55,,250,,,,,,,,,,,,,,,,,,,,,
99,20 Vegetables,143,20-13,"Table 20-13: AvailableN, P and K advice for celery crops (kg/ha)",6,4,,50,,281,,2002,,,,,,,,,,,,,,,,,,,,,,
99,20 Vegetables,143,20-13,"Table 20-13: AvailableN, P and K advice for celery crops (kg/ha)",7,Top Dress,,180,,,,,,,,,,,,,,,,,,,,,,,,,,
99,20 Vegetables,143,20-13,"Table 20-13: AvailableN, P and K advice for celery crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
99,20 Vegetables,143,20-13,"Table 20-13: AvailableN, P and K advice for celery crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
100,20 Vegetables,144,20-14,"Table 20-14: AvailableN, P and K advice for courgette crops (kg/ha)",1,"Table 20-14: AvailableN, P and K advice for courgette crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,20 Vegetables,144,20-14,"Table 20-14: AvailableN, P and K advice for courgette crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
100,20 Vegetables,144,20-14,"Table 20-14: AvailableN, P and K advice for courgette crops (kg/ha)",3,1,,140,,65,,250,,,,,,,,,,,,,,,,,,,,,,
100,20 Vegetables,144,20-14,"Table 20-14: AvailableN, P and K advice for courgette crops (kg/ha)",4,2,,125,,45,,200,,,,,,,,,,,,,,,,,,,,,,
100,20 Vegetables,144,20-14,"Table 20-14: AvailableN, P and K advice for courgette crops (kg/ha)",5,,3,,105,,35,,150,,,,,,,,,,,,,,,,,,,,,
100,20 Vegetables,144,20-14,"Table 20-14: AvailableN, P and K advice for courgette crops (kg/ha)",6,4,,90,,201,,1002,,,,,,,,,,,,,,,,,,,,,,
100,20 Vegetables,144,20-14,"Table 20-14: AvailableN, P and K advice for courgette crops (kg/ha)",7,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
100,20 Vegetables,144,20-14,"Table 20-14: AvailableN, P and K advice for courgette crops (kg/ha)",8,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
101,20 Vegetables,144,20-15,"Table 20-15: AvailableN, P and K advice for leek crops (kg/ha)",1,"Table 20-15: AvailableN, P and K advice for leek crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,20 Vegetables,144,20-15,"Table 20-15: AvailableN, P and K advice for leek crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
101,20 Vegetables,144,20-15,"Table 20-15: AvailableN, P and K advice for leek crops (kg/ha)",3,1,,150,,65,,250,,,,,,,,,,,,,,,,,,,,,,
101,20 Vegetables,144,20-15,"Table 20-15: AvailableN, P and K advice for leek crops (kg/ha)",4,2,,130,,45,,200,,,,,,,,,,,,,,,,,,,,,,
101,20 Vegetables,144,20-15,"Table 20-15: AvailableN, P and K advice for leek crops (kg/ha)",5,,3,,100,,35,,150,,,,,,,,,,,,,,,,,,,,,
101,20 Vegetables,144,20-15,"Table 20-15: AvailableN, P and K advice for leek crops (kg/ha)",6,4,,80,,201,,1002,,,,,,,,,,,,,,,,,,,,,,
101,20 Vegetables,144,20-15,"Table 20-15: AvailableN, P and K advice for leek crops (kg/ha)",7,Top Dress,,150,,,,,,,,,,,,,,,,,,,,,,,,,,
101,20 Vegetables,144,20-15,"Table 20-15: AvailableN, P and K advice for leek crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
101,20 Vegetables,144,20-15,"Table 20-15: AvailableN, P and K advice for leek crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
102,20 Vegetables,145,20-16,"Table 20-16: AvailableN, P and K advice for lettuce crops (kg/ha)",1,"Table 20-16: AvailableN, P and K advice for lettuce crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,20 Vegetables,145,20-16,"Table 20-16: AvailableN, P and K advice for lettuce crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
102,20 Vegetables,145,20-16,"Table 20-16: AvailableN, P and K advice for lettuce crops (kg/ha)",3,1,,100,,80,,250,,,,,,,,,,,,,,,,,,,,,,
102,20 Vegetables,145,20-16,"Table 20-16: AvailableN, P and K advice for lettuce crops (kg/ha)",4,2,,90,,60,,200,,,,,,,,,,,,,,,,,,,,,,
102,20 Vegetables,145,20-16,"Table 20-16: AvailableN, P and K advice for lettuce crops (kg/ha)",5,,3,,80,,40,,150,,,,,,,,,,,,,,,,,,,,,
102,20 Vegetables,145,20-16,"Table 20-16: AvailableN, P and K advice for lettuce crops (kg/ha)",6,4,,70,,201,,1002,,,,,,,,,,,,,,,,,,,,,,
102,20 Vegetables,145,20-16,"Table 20-16: AvailableN, P and K advice for lettuce crops (kg/ha)",7,Top Dress,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
102,20 Vegetables,145,20-16,"Table 20-16: AvailableN, P and K advice for lettuce crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
102,20 Vegetables,145,20-16,"Table 20-16: AvailableN, P and K advice for lettuce crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
103,20 Vegetables,145,20-17,"Table 20-17: AvailableN, P and K advice for onion crops (kg/ha)",1,"Table 20-17: AvailableN, P and K advice for onion crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,20 Vegetables,145,20-17,"Table 20-17: AvailableN, P and K advice for onion crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
103,20 Vegetables,145,20-17,"Table 20-17: AvailableN, P and K advice for onion crops (kg/ha)",3,1,,70,,65,,230,,,,,,,,,,,,,,,,,,,,,,
103,20 Vegetables,145,20-17,"Table 20-17: AvailableN, P and K advice for onion crops (kg/ha)",4,2,,60,,45,,190,,,,,,,,,,,,,,,,,,,,,,
103,20 Vegetables,145,20-17,"Table 20-17: AvailableN, P and K advice for onion crops (kg/ha)",5,,3,,50,,35,,150,,,,,,,,,,,,,,,,,,,,,
103,20 Vegetables,145,20-17,"Table 20-17: AvailableN, P and K advice for onion crops (kg/ha)",6,4,,40,,201,,1102,,,,,,,,,,,,,,,,,,,,,,
103,20 Vegetables,145,20-17,"Table 20-17: AvailableN, P and K advice for onion crops (kg/ha)",7,Top Dress,,70,,,,,,,,,,,,,,,,,,,,,,,,,,
103,20 Vegetables,145,20-17,"Table 20-17: AvailableN, P and K advice for onion crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
103,20 Vegetables,145,20-17,"Table 20-17: AvailableN, P and K advice for onion crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
104,20 Vegetables,146,20-18,"Table 20-18: AvailableN, P and K advice for scallion crops (kg/ha)",1,"Table 20-18: AvailableN, P and K advice for scallion crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,20 Vegetables,146,20-18,"Table 20-18: AvailableN, P and K advice for scallion crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
104,20 Vegetables,146,20-18,"Table 20-18: AvailableN, P and K advice for scallion crops (kg/ha)",3,1,,90,,65,,230,,,,,,,,,,,,,,,,,,,,,,
104,20 Vegetables,146,20-18,"Table 20-18: AvailableN, P and K advice for scallion crops (kg/ha)",4,2,,80,,45,,190,,,,,,,,,,,,,,,,,,,,,,
104,20 Vegetables,146,20-18,"Table 20-18: AvailableN, P and K advice for scallion crops (kg/ha)",5,,3,,70,,35,,150,,,,,,,,,,,,,,,,,,,,,
104,20 Vegetables,146,20-18,"Table 20-18: AvailableN, P and K advice for scallion crops (kg/ha)",6,4,,60,,201,,1102,,,,,,,,,,,,,,,,,,,,,,
104,20 Vegetables,146,20-18,"Table 20-18: AvailableN, P and K advice for scallion crops (kg/ha)",7,Top Dress,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
104,20 Vegetables,146,20-18,"Table 20-18: AvailableN, P and K advice for scallion crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
104,20 Vegetables,146,20-18,"Table 20-18: AvailableN, P and K advice for scallion crops (kg/ha)",9,,"2. Ifsoil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
105,20 Vegetables,146,20-19,"Table 20-19: AvailableN, P and K advice for parsley crops (kg/ha)",1,"Table 20-19: AvailableN, P and K advice for parsley crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,20 Vegetables,146,20-19,"Table 20-19: AvailableN, P and K advice for parsley crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
105,20 Vegetables,146,20-19,"Table 20-19: AvailableN, P and K advice for parsley crops (kg/ha)",3,1,,100,,65,,250,,,,,,,,,,,,,,,,,,,,,,
105,20 Vegetables,146,20-19,"Table 20-19: AvailableN, P and K advice for parsley crops (kg/ha)",4,2,,80,,45,,200,,,,,,,,,,,,,,,,,,,,,,
105,20 Vegetables,146,20-19,"Table 20-19: AvailableN, P and K advice for parsley crops (kg/ha)",5,,3,,60,,35,,170,,,,,,,,,,,,,,,,,,,,,
105,20 Vegetables,146,20-19,"Table 20-19: AvailableN, P and K advice for parsley crops (kg/ha)",6,4,,40,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
105,20 Vegetables,146,20-19,"Table 20-19: AvailableN, P and K advice for parsley crops (kg/ha)",7,Top Dress,,150,,,,,,,,,,,,,,,,,,,,,,,,,,
105,20 Vegetables,146,20-19,"Table 20-19: AvailableN, P and K advice for parsley crops (kg/ha)",8,,"1. If soil P is greater than15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
105,20 Vegetables,146,20-19,"Table 20-19: AvailableN, P and K advice for parsley crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
106,20 Vegetables,147,20-20,"Table 20-20: AvailableN, P and K advice for parsnip crops (kg/ha)",1,"Table 20-20: AvailableN, P and K advice for parsnip crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,20 Vegetables,147,20-20,"Table 20-20: AvailableN, P and K advice for parsnip crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
106,20 Vegetables,147,20-20,"Table 20-20: AvailableN, P and K advice for parsnip crops (kg/ha)",3,1,,100,,65,,250,,,,,,,,,,,,,,,,,,,,,,
106,20 Vegetables,147,20-20,"Table 20-20: AvailableN, P and K advice for parsnip crops (kg/ha)",4,2,,85,,45,,200,,,,,,,,,,,,,,,,,,,,,,
106,20 Vegetables,147,20-20,"Table 20-20: AvailableN, P and K advice for parsnip crops (kg/ha)",5,,3,,70,,35,,170,,,,,,,,,,,,,,,,,,,,,
106,20 Vegetables,147,20-20,"Table 20-20: AvailableN, P and K advice for parsnip crops (kg/ha)",6,4,,50,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
106,20 Vegetables,147,20-20,"Table 20-20: AvailableN, P and K advice for parsnip crops (kg/ha)",7,Top Dress,,70,,,,,,,,,,,,,,,,,,,,,,,,,,
106,20 Vegetables,147,20-20,"Table 20-20: AvailableN, P and K advice for parsnip crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
106,20 Vegetables,147,20-20,"Table 20-20: AvailableN, P and K advice for parsnip crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
107,20 Vegetables,147,20-21,"Table 20-21: AvailableN, P and K advice for market pea crops (kg/ha)",1,"Table 20-21: AvailableN, P and K advice for market pea crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,20 Vegetables,147,20-21,"Table 20-21: AvailableN, P and K advice for market pea crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
107,20 Vegetables,147,20-21,"Table 20-21: AvailableN, P and K advice for market pea crops (kg/ha)",3,1,,0,,65,,160,,,,,,,,,,,,,,,,,,,,,,
107,20 Vegetables,147,20-21,"Table 20-21: AvailableN, P and K advice for market pea crops (kg/ha)",4,2,,0,,45,,120,,,,,,,,,,,,,,,,,,,,,,
107,20 Vegetables,147,20-21,"Table 20-21: AvailableN, P and K advice for market pea crops (kg/ha)",5,,3,,0,,35,,80,,,,,,,,,,,,,,,,,,,,,
107,20 Vegetables,147,20-21,"Table 20-21: AvailableN, P and K advice for market pea crops (kg/ha)",6,4,,0,,201,,402,,,,,,,,,,,,,,,,,,,,,,
107,20 Vegetables,147,20-21,"Table 20-21: AvailableN, P and K advice for market pea crops (kg/ha)",7,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
107,20 Vegetables,147,20-21,"Table 20-21: AvailableN, P and K advice for market pea crops (kg/ha)",8,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
108,20 Vegetables,148,,"Table-20-22: AvailableN, P and K advice for rhubarb crops (kg/ha)",1,"Table-20-22: AvailableN, P and K advice for rhubarb crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,20 Vegetables,148,,"Table-20-22: AvailableN, P and K advice for rhubarb crops (kg/ha)",2,Soil Index,,,N,,P,,K,,,,,,,,,,,,,,,,,,,,,
108,20 Vegetables,148,,"Table-20-22: AvailableN, P and K advice for rhubarb crops (kg/ha)",3,1,,100,,65,,250,,,,,,,,,,,,,,,,,,,,,,
108,20 Vegetables,148,,"Table-20-22: AvailableN, P and K advice for rhubarb crops (kg/ha)",4,2,,90,,45,,200,,,,,,,,,,,,,,,,,,,,,,
108,20 Vegetables,148,,"Table-20-22: AvailableN, P and K advice for rhubarb crops (kg/ha)",5,,3,,80,,35,,170,,,,,,,,,,,,,,,,,,,,,
108,20 Vegetables,148,,"Table-20-22: AvailableN, P and K advice for rhubarb crops (kg/ha)",6,4,,70,,201,,1252,,,,,,,,,,,,,,,,,,,,,,
108,20 Vegetables,148,,"Table-20-22: AvailableN, P and K advice for rhubarb crops (kg/ha)",7,Top Dress,,200,,,,,,,,,,,,,,,,,,,,,,,,,,
108,20 Vegetables,148,,"Table-20-22: AvailableN, P and K advice for rhubarb crops (kg/ha)",8,,"1. If soil P is greater than 15mg/l, no fertilizer P is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
108,20 Vegetables,148,,"Table-20-22: AvailableN, P and K advice for rhubarb crops (kg/ha)",9,,"2. If soil K is greater than 250 mg/l, no fertilizer K is necessary.",,,,,,,,,,,,,,,,,,,,,,,,,,,
109,20 Vegetables,148,20-23,"Table 20-23: AvailableN, P and K advice for spinach crops (kg/ha)",1,"Table 20-23: AvailableN, P and K advice for spinach crops (kg/ha)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
